gene1,gene2,chr1,chr2,rep,min,interactions.x,interactions.y,interactions.counts
ZNF438,PARD3,10,10,1,240,31320000,34855000,1
ZNF438,PARD3,10,10,1,240,31155000,34860000,1
ZNF438,PARD3,10,10,1,240,31160000,34860000,1
ZNF438,PARD3,10,10,1,240,31185000,34860000,1
ZNF438,PARD3,10,10,1,240,31190000,34860000,1
ZNF438,PARD3,10,10,1,240,31215000,34860000,1
ZNF438,PARD3,10,10,1,240,31280000,34860000,1
ZNF438,PARD3,10,10,1,240,31310000,34860000,1
ZNF438,PARD3,10,10,1,240,31135000,34865000,1
ZNF438,PARD3,10,10,1,240,31140000,34865000,1
ZNF438,PARD3,10,10,1,240,31210000,34865000,1
ZNF438,PARD3,10,10,1,240,31235000,34865000,1
ZNF438,PARD3,10,10,1,240,31240000,34865000,1
ZNF438,PARD3,10,10,1,240,31245000,34865000,1
ZNF438,PARD3,10,10,1,240,31270000,34865000,1
ZNF438,PARD3,10,10,1,240,31320000,34865000,1
ZNF438,PARD3,10,10,1,240,31135000,34870000,1
ZNF438,PARD3,10,10,1,240,31145000,34870000,1
ZNF438,PARD3,10,10,1,240,31205000,34870000,1
ZNF438,PARD3,10,10,1,240,31215000,34875000,1
ZNF438,PARD3,10,10,1,240,31270000,34875000,1
ZNF438,PARD3,10,10,1,240,31300000,34875000,1
ZNF438,PARD3,10,10,1,240,31175000,34880000,1
ZNF438,PARD3,10,10,1,240,31180000,34880000,1
ZNF438,PARD3,10,10,1,240,31185000,34880000,1
ZNF438,PARD3,10,10,1,240,31195000,34880000,1
ZNF438,PARD3,10,10,1,240,31225000,34880000,1
ZNF438,PARD3,10,10,1,240,31265000,34880000,1
ZNF438,PARD3,10,10,1,240,31280000,34880000,1
ZNF438,PARD3,10,10,1,240,31150000,34885000,1
ZNF438,PARD3,10,10,1,240,31190000,34885000,1
ZNF438,PARD3,10,10,1,240,31300000,34885000,1
ZNF438,PARD3,10,10,1,240,31155000,34890000,1
ZNF438,PARD3,10,10,1,240,31245000,34890000,2
ZNF438,PARD3,10,10,1,240,31175000,34895000,1
ZNF438,PARD3,10,10,1,240,31180000,34895000,1
ZNF438,PARD3,10,10,1,240,31210000,34895000,1
ZNF438,PARD3,10,10,1,240,31220000,34895000,1
ZNF438,PARD3,10,10,1,240,31230000,34895000,1
ZNF438,PARD3,10,10,1,240,31235000,34895000,1
ZNF438,PARD3,10,10,1,240,31250000,34895000,1
ZNF438,PARD3,10,10,1,240,31275000,34895000,1
ZNF438,PARD3,10,10,1,240,31285000,34895000,1
ZNF438,PARD3,10,10,1,240,31305000,34895000,1
ZNF438,PARD3,10,10,1,240,31310000,34895000,2
ZNF438,PARD3,10,10,1,240,31170000,34905000,1
ZNF438,PARD3,10,10,1,240,31215000,34905000,1
ZNF438,PARD3,10,10,1,240,31230000,34905000,1
ZNF438,PARD3,10,10,1,240,31250000,34905000,1
ZNF438,PARD3,10,10,1,240,31310000,34905000,1
ZNF438,PARD3,10,10,1,240,31175000,34910000,1
ZNF438,PARD3,10,10,1,240,31195000,34910000,1
ZNF438,PARD3,10,10,1,240,31215000,34910000,1
ZNF438,PARD3,10,10,1,240,31245000,34910000,1
ZNF438,PARD3,10,10,1,240,31275000,34910000,1
ZNF438,PARD3,10,10,1,240,31315000,34910000,1
ZNF438,PARD3,10,10,1,240,31175000,34915000,1
ZNF438,PARD3,10,10,1,240,31190000,34915000,1
ZNF438,PARD3,10,10,1,240,31200000,34915000,1
ZNF438,PARD3,10,10,1,240,31215000,34915000,1
ZNF438,PARD3,10,10,1,240,31220000,34915000,1
ZNF438,PARD3,10,10,1,240,31250000,34915000,1
ZNF438,PARD3,10,10,1,240,31140000,34920000,1
ZNF438,PARD3,10,10,1,240,31185000,34920000,1
ZNF438,PARD3,10,10,1,240,31255000,34920000,1
ZNF438,PARD3,10,10,1,240,31135000,34925000,1
ZNF438,PARD3,10,10,1,240,31150000,34925000,2
ZNF438,PARD3,10,10,1,240,31185000,34925000,1
ZNF438,PARD3,10,10,1,240,31190000,34925000,1
ZNF438,PARD3,10,10,1,240,31240000,34925000,1
ZNF438,PARD3,10,10,1,240,31280000,34925000,1
ZNF438,PARD3,10,10,1,240,31300000,34925000,1
ZNF438,PARD3,10,10,1,240,31140000,34930000,1
ZNF438,PARD3,10,10,1,240,31170000,34930000,2
ZNF438,PARD3,10,10,1,240,31235000,34930000,1
ZNF438,PARD3,10,10,1,240,31265000,34930000,1
ZNF438,PARD3,10,10,1,240,31320000,34930000,2
ZNF438,PARD3,10,10,1,240,31210000,34935000,1
ZNF438,PARD3,10,10,1,240,31215000,34935000,1
ZNF438,PARD3,10,10,1,240,31145000,34940000,1
ZNF438,PARD3,10,10,1,240,31155000,34940000,1
ZNF438,PARD3,10,10,1,240,31165000,34940000,1
ZNF438,PARD3,10,10,1,240,31195000,34940000,1
ZNF438,PARD3,10,10,1,240,31205000,34940000,1
ZNF438,PARD3,10,10,1,240,31215000,34940000,1
ZNF438,PARD3,10,10,1,240,31220000,34940000,1
ZNF438,PARD3,10,10,1,240,31245000,34940000,1
ZNF438,PARD3,10,10,1,240,31305000,34940000,1
ZNF438,PARD3,10,10,1,240,31310000,34940000,1
ZNF438,PARD3,10,10,1,240,31155000,34945000,1
ZNF438,PARD3,10,10,1,240,31185000,34945000,2
ZNF438,PARD3,10,10,1,240,31230000,34945000,1
ZNF438,PARD3,10,10,1,240,31250000,34945000,1
ZNF438,PARD3,10,10,1,240,31255000,34945000,1
ZNF438,PARD3,10,10,1,240,31265000,34945000,1
ZNF438,PARD3,10,10,1,240,31300000,34945000,1
ZNF438,PARD3,10,10,1,240,31250000,34950000,1
ZNF438,PARD3,10,10,1,240,31270000,34950000,1
ZNF438,PARD3,10,10,1,240,31160000,34955000,1
ZNF438,PARD3,10,10,1,240,31185000,34955000,1
ZNF438,PARD3,10,10,1,240,31145000,34960000,1
ZNF438,PARD3,10,10,1,240,31155000,34960000,1
ZNF438,PARD3,10,10,1,240,31160000,34960000,1
ZNF438,PARD3,10,10,1,240,31170000,34960000,1
ZNF438,PARD3,10,10,1,240,31185000,34960000,1
ZNF438,PARD3,10,10,1,240,31220000,34960000,1
ZNF438,PARD3,10,10,1,240,31300000,34960000,1
ZNF438,PARD3,10,10,1,240,31310000,34960000,1
ZNF438,PARD3,10,10,1,240,31265000,34965000,1
ZNF438,PARD3,10,10,1,240,31150000,34970000,1
ZNF438,PARD3,10,10,1,240,31225000,34970000,1
ZNF438,PARD3,10,10,1,240,31255000,34970000,1
ZNF438,PARD3,10,10,1,240,31265000,34970000,1
ZNF438,PARD3,10,10,1,240,31285000,34970000,1
ZNF438,PARD3,10,10,1,240,31290000,34970000,1
ZNF438,PARD3,10,10,1,240,31305000,34970000,1
ZNF438,PARD3,10,10,1,240,31165000,34975000,1
ZNF438,PARD3,10,10,1,240,31255000,34975000,1
ZNF438,PARD3,10,10,1,240,31280000,34975000,1
ZNF438,PARD3,10,10,1,240,31215000,34980000,1
ZNF438,PARD3,10,10,1,240,31240000,34980000,1
ZNF438,PARD3,10,10,1,240,31315000,34980000,1
ZNF438,PARD3,10,10,1,240,31150000,34985000,2
ZNF438,PARD3,10,10,1,240,31165000,34985000,1
ZNF438,PARD3,10,10,1,240,31230000,34985000,1
ZNF438,PARD3,10,10,1,240,31235000,34985000,1
ZNF438,PARD3,10,10,1,240,31250000,34985000,1
ZNF438,PARD3,10,10,1,240,31290000,34985000,1
ZNF438,PARD3,10,10,1,240,31310000,34985000,1
ZNF438,PARD3,10,10,1,240,31315000,34985000,1
ZNF438,PARD3,10,10,1,240,31165000,34990000,1
ZNF438,PARD3,10,10,1,240,31215000,34990000,1
ZNF438,PARD3,10,10,1,240,31275000,34990000,1
ZNF438,PARD3,10,10,1,240,31140000,34995000,1
ZNF438,PARD3,10,10,1,240,31150000,34995000,1
ZNF438,PARD3,10,10,1,240,31175000,34995000,1
ZNF438,PARD3,10,10,1,240,31240000,34995000,1
ZNF438,PARD3,10,10,1,240,31245000,34995000,1
ZNF438,PARD3,10,10,1,240,31135000,35000000,1
ZNF438,PARD3,10,10,1,240,31150000,35000000,2
ZNF438,PARD3,10,10,1,240,31155000,35000000,1
ZNF438,PARD3,10,10,1,240,31225000,35000000,1
ZNF438,PARD3,10,10,1,240,31265000,35000000,1
ZNF438,PARD3,10,10,1,240,31285000,35000000,1
ZNF438,PARD3,10,10,1,240,31210000,35005000,1
ZNF438,PARD3,10,10,1,240,31230000,35005000,1
ZNF438,PARD3,10,10,1,240,31265000,35005000,1
ZNF438,PARD3,10,10,1,240,31285000,35005000,1
ZNF438,PARD3,10,10,1,240,31170000,35010000,2
ZNF438,PARD3,10,10,1,240,31195000,35010000,1
ZNF438,PARD3,10,10,1,240,31210000,35010000,1
ZNF438,PARD3,10,10,1,240,31215000,35015000,1
ZNF438,PARD3,10,10,1,240,31250000,35015000,1
ZNF438,PARD3,10,10,1,240,31260000,35015000,1
ZNF438,PARD3,10,10,1,240,31285000,35015000,1
ZNF438,PARD3,10,10,1,240,31320000,35015000,1
ZNF438,PARD3,10,10,1,240,31165000,35020000,1
ZNF438,PARD3,10,10,1,240,31210000,35020000,1
ZNF438,PARD3,10,10,1,240,31230000,35020000,1
ZNF438,PARD3,10,10,1,240,31235000,35020000,1
ZNF438,PARD3,10,10,1,240,31165000,35025000,1
ZNF438,PARD3,10,10,1,240,31175000,35025000,1
ZNF438,PARD3,10,10,1,240,31260000,35025000,1
ZNF438,PARD3,10,10,1,240,31280000,35025000,1
ZNF438,PARD3,10,10,1,240,31175000,35030000,1
ZNF438,PARD3,10,10,1,240,31305000,35030000,2
ZNF438,PARD3,10,10,1,240,31310000,35030000,1
ZNF438,PARD3,10,10,1,240,31220000,35035000,1
ZNF438,PARD3,10,10,1,240,31165000,35040000,1
ZNF438,PARD3,10,10,1,240,31230000,35040000,1
ZNF438,PARD3,10,10,1,240,31235000,35040000,1
ZNF438,PARD3,10,10,1,240,31305000,35040000,1
ZNF438,PARD3,10,10,1,240,31175000,35045000,1
ZNF438,PARD3,10,10,1,240,31200000,35045000,1
ZNF438,PARD3,10,10,1,240,31230000,35045000,1
ZNF438,PARD3,10,10,1,240,31270000,35045000,1
ZNF438,PARD3,10,10,1,240,31135000,35050000,1
ZNF438,PARD3,10,10,1,240,31230000,35050000,2
ZNF438,PARD3,10,10,1,240,31240000,35050000,1
ZNF438,PARD3,10,10,1,240,31270000,35050000,2
ZNF438,PARD3,10,10,1,240,31155000,35055000,1
ZNF438,PARD3,10,10,1,240,31215000,35055000,1
ZNF438,PARD3,10,10,1,240,31315000,35055000,1
ZNF438,PARD3,10,10,1,240,31215000,35060000,1
ZNF438,PARD3,10,10,1,240,31280000,35060000,1
ZNF438,PARD3,10,10,1,240,31310000,35060000,1
ZNF438,PARD3,10,10,1,240,31140000,35065000,1
ZNF438,PARD3,10,10,1,240,31200000,35065000,1
ZNF438,PARD3,10,10,1,240,31225000,35065000,1
ZNF438,PARD3,10,10,1,240,31275000,35065000,1
ZNF438,PARD3,10,10,1,240,31165000,35070000,1
ZNF438,PARD3,10,10,1,240,31175000,35070000,1
ZNF438,PARD3,10,10,1,240,31255000,35070000,1
ZNF438,PARD3,10,10,1,240,31315000,35070000,1
ZNF438,PARD3,10,10,1,240,31165000,35075000,1
ZNF438,PARD3,10,10,1,240,31170000,35075000,1
ZNF438,PARD3,10,10,1,240,31175000,35075000,1
ZNF438,PARD3,10,10,1,240,31210000,35075000,1
ZNF438,PARD3,10,10,1,240,31220000,35075000,1
ZNF438,PARD3,10,10,1,240,31230000,35075000,2
ZNF438,PARD3,10,10,1,240,31240000,35075000,1
ZNF438,PARD3,10,10,1,240,31145000,35080000,1
ZNF438,PARD3,10,10,1,240,31270000,35080000,1
ZNF438,PARD3,10,10,1,240,31305000,35080000,1
ZNF438,PARD3,10,10,1,240,31210000,35085000,2
ZNF438,PARD3,10,10,1,240,31235000,35085000,1
ZNF438,PARD3,10,10,1,240,31280000,35085000,1
ZNF438,PARD3,10,10,1,240,31285000,35085000,1
ZNF438,PARD3,10,10,1,240,31155000,35090000,1
ZNF438,PARD3,10,10,1,240,31175000,35090000,1
ZNF438,PARD3,10,10,1,240,31180000,35090000,1
ZNF438,PARD3,10,10,1,240,31185000,35090000,1
ZNF438,PARD3,10,10,1,240,31300000,35090000,1
ZNF438,PARD3,10,10,1,240,31155000,35095000,1
ZNF438,PARD3,10,10,1,240,31230000,35095000,1
ZNF438,PARD3,10,10,1,240,31270000,35100000,1
ZNF438,PARD3,10,10,1,240,31300000,35100000,1
ZNF438,PARD3,10,10,1,240,31310000,35100000,1
ZNF438,PARD3,10,10,2,240,31165000,34410000,1
ZNF438,PARD3,10,10,2,240,31180000,34410000,1
ZNF438,PARD3,10,10,2,240,31280000,34415000,1
ZNF438,PARD3,10,10,2,240,31160000,34420000,1
ZNF438,PARD3,10,10,2,240,31230000,34420000,1
ZNF438,PARD3,10,10,2,240,31155000,34425000,1
ZNF438,PARD3,10,10,2,240,31220000,34430000,1
ZNF438,PARD3,10,10,2,240,31165000,34435000,1
ZNF438,PARD3,10,10,2,240,31230000,34435000,1
ZNF438,PARD3,10,10,2,240,31315000,34435000,1
ZNF438,PARD3,10,10,2,240,31320000,34445000,1
ZNF438,PARD3,10,10,2,240,31240000,34450000,1
ZNF438,PARD3,10,10,2,240,31270000,34455000,1
ZNF438,PARD3,10,10,2,240,31140000,34460000,1
ZNF438,PARD3,10,10,2,240,31170000,34465000,1
ZNF438,PARD3,10,10,2,240,31155000,34470000,1
ZNF438,PARD3,10,10,2,240,31215000,34480000,1
ZNF438,PARD3,10,10,2,240,31280000,34490000,1
ZNF438,PARD3,10,10,2,240,31280000,34500000,1
ZNF438,PARD3,10,10,2,240,31310000,34505000,1
ZNF438,PARD3,10,10,2,240,31265000,34510000,1
ZNF438,PARD3,10,10,2,240,31295000,34515000,2
ZNF438,PARD3,10,10,2,240,31215000,34530000,1
ZNF438,PARD3,10,10,2,240,31290000,34530000,1
ZNF438,PARD3,10,10,2,240,31230000,34550000,1
ZNF438,PARD3,10,10,2,240,31170000,34560000,1
ZNF438,PARD3,10,10,2,240,31230000,34565000,1
ZNF438,PARD3,10,10,2,240,31185000,34570000,1
ZNF438,PARD3,10,10,2,240,31205000,34570000,1
ZNF438,PARD3,10,10,2,240,31270000,34640000,1
ZNF438,PARD3,10,10,2,240,31220000,34645000,1
ZNF438,PARD3,10,10,2,240,31240000,34645000,1
ZNF438,PARD3,10,10,2,240,31255000,34645000,1
ZNF438,PARD3,10,10,2,240,31220000,34675000,1
ZNF438,PARD3,10,10,2,240,31240000,34675000,1
ZNF438,PARD3,10,10,2,240,31215000,34680000,1
ZNF438,PARD3,10,10,2,240,31275000,34680000,1
ZNF438,PARD3,10,10,2,240,31135000,34685000,1
ZNF438,PARD3,10,10,2,240,31315000,34685000,1
ZNF438,PARD3,10,10,2,240,31250000,34690000,1
ZNF438,PARD3,10,10,2,240,31200000,34695000,1
ZNF438,PARD3,10,10,2,240,31145000,34705000,1
ZNF438,PARD3,10,10,2,240,31140000,34710000,1
ZNF438,PARD3,10,10,2,240,31145000,34735000,1
ZNF438,PARD3,10,10,2,240,31180000,34740000,1
ZNF438,PARD3,10,10,2,240,31200000,34740000,1
ZNF438,PARD3,10,10,2,240,31225000,34740000,1
ZNF438,PARD3,10,10,2,240,31250000,34740000,1
ZNF438,PARD3,10,10,2,240,31300000,34740000,1
ZNF438,PARD3,10,10,2,240,31180000,34745000,1
ZNF438,PARD3,10,10,2,240,31270000,34745000,1
ZNF438,PARD3,10,10,2,240,31145000,34750000,1
ZNF438,PARD3,10,10,2,240,31215000,34750000,1
ZNF438,PARD3,10,10,2,240,31305000,34755000,1
ZNF438,PARD3,10,10,2,240,31270000,34760000,1
ZNF438,PARD3,10,10,2,240,31140000,34765000,1
ZNF438,PARD3,10,10,2,240,31145000,34790000,1
ZNF438,PARD3,10,10,2,240,31300000,34790000,1
ZNF438,PARD3,10,10,2,240,31300000,34795000,1
ZNF438,PARD3,10,10,2,240,31140000,34805000,1
ZNF438,PARD3,10,10,2,240,31205000,34805000,1
ZNF438,PARD3,10,10,2,240,31320000,34805000,1
ZNF438,PARD3,10,10,2,240,31220000,34810000,1
ZNF438,PARD3,10,10,2,240,31260000,34810000,1
ZNF438,PARD3,10,10,2,240,31275000,34810000,1
ZNF438,PARD3,10,10,2,240,31195000,34820000,1
ZNF438,PARD3,10,10,2,240,31230000,34825000,1
ZNF438,PARD3,10,10,2,240,31280000,34825000,1
ZNF438,PARD3,10,10,2,240,31140000,34830000,1
ZNF438,PARD3,10,10,2,240,31190000,34830000,1
ZNF438,PARD3,10,10,2,240,31185000,34835000,1
ZNF438,PARD3,10,10,2,240,31220000,34835000,1
ZNF438,PARD3,10,10,2,240,31150000,34840000,2
ZNF438,PARD3,10,10,2,240,31180000,34850000,1
ZNF438,PARD3,10,10,2,240,31265000,34850000,1
ZNF438,PARD3,10,10,2,240,31215000,34855000,1
ZNF438,PARD3,10,10,2,240,31315000,34855000,1
ZNF438,PARD3,10,10,2,240,31180000,34865000,1
ZNF438,PARD3,10,10,2,240,31235000,34870000,1
ZNF438,PARD3,10,10,2,240,31180000,34875000,1
ZNF438,PARD3,10,10,2,240,31185000,34890000,1
ZNF438,PARD3,10,10,2,240,31315000,34895000,1
ZNF438,PARD3,10,10,2,240,31145000,34900000,1
ZNF438,PARD3,10,10,2,240,31245000,34900000,1
ZNF438,PARD3,10,10,2,240,31260000,34905000,1
ZNF438,PARD3,10,10,2,240,31290000,34910000,1
ZNF438,PARD3,10,10,2,240,31165000,34915000,1
ZNF438,PARD3,10,10,2,240,31205000,34925000,1
ZNF438,PARD3,10,10,2,240,31300000,34925000,1
ZNF438,PARD3,10,10,2,240,31135000,34935000,1
ZNF438,PARD3,10,10,2,240,31320000,34940000,1
ZNF438,PARD3,10,10,2,240,31245000,34945000,1
ZNF438,PARD3,10,10,2,240,31150000,34950000,1
ZNF438,PARD3,10,10,2,240,31165000,34950000,1
ZNF438,PARD3,10,10,2,240,31275000,34960000,1
ZNF438,PARD3,10,10,2,240,31260000,34965000,1
ZNF438,PARD3,10,10,2,240,31140000,34990000,1
ZNF438,PARD3,10,10,2,240,31170000,34990000,1
ZNF438,PARD3,10,10,2,240,31275000,34990000,1
ZNF438,PARD3,10,10,2,240,31220000,35005000,1
ZNF438,PARD3,10,10,2,240,31245000,35005000,1
ZNF438,PARD3,10,10,2,240,31205000,35015000,1
ZNF438,PARD3,10,10,2,240,31315000,35020000,1
ZNF438,PARD3,10,10,2,240,31230000,35035000,1
ZNF438,PARD3,10,10,2,240,31145000,35055000,1
ZNF438,PARD3,10,10,2,240,31185000,35060000,1
ZNF438,PARD3,10,10,2,240,31140000,35085000,1
ZNF438,PARD3,10,10,2,240,31220000,35100000,1
ZNF438,PARD3,10,10,1,360,31160000,34400000,1
ZNF438,PARD3,10,10,1,360,31235000,34400000,1
ZNF438,PARD3,10,10,1,360,31250000,34400000,1
ZNF438,PARD3,10,10,1,360,31265000,34400000,1
ZNF438,PARD3,10,10,1,360,31295000,34400000,1
ZNF438,PARD3,10,10,1,360,31310000,34400000,1
ZNF438,PARD3,10,10,1,360,31140000,34405000,2
ZNF438,PARD3,10,10,1,360,31190000,34405000,1
ZNF438,PARD3,10,10,1,360,31205000,34405000,1
ZNF438,PARD3,10,10,1,360,31185000,34410000,1
ZNF438,PARD3,10,10,1,360,31305000,34410000,1
ZNF438,PARD3,10,10,1,360,31135000,34415000,1
ZNF438,PARD3,10,10,1,360,31195000,34415000,1
ZNF438,PARD3,10,10,1,360,31270000,34415000,1
ZNF438,PARD3,10,10,1,360,31275000,34415000,1
ZNF438,PARD3,10,10,1,360,31145000,34420000,1
ZNF438,PARD3,10,10,1,360,31165000,34420000,1
ZNF438,PARD3,10,10,1,360,31220000,34420000,1
ZNF438,PARD3,10,10,1,360,31245000,34420000,1
ZNF438,PARD3,10,10,1,360,31170000,34425000,1
ZNF438,PARD3,10,10,1,360,31265000,34425000,1
ZNF438,PARD3,10,10,1,360,31300000,34425000,1
ZNF438,PARD3,10,10,1,360,31320000,34425000,1
ZNF438,PARD3,10,10,1,360,31135000,34430000,1
ZNF438,PARD3,10,10,1,360,31175000,34430000,1
ZNF438,PARD3,10,10,1,360,31230000,34430000,1
ZNF438,PARD3,10,10,1,360,31160000,34435000,1
ZNF438,PARD3,10,10,1,360,31175000,34435000,1
ZNF438,PARD3,10,10,1,360,31220000,34435000,1
ZNF438,PARD3,10,10,1,360,31240000,34435000,1
ZNF438,PARD3,10,10,1,360,31310000,34435000,1
ZNF438,PARD3,10,10,1,360,31140000,34440000,1
ZNF438,PARD3,10,10,1,360,31180000,34440000,1
ZNF438,PARD3,10,10,1,360,31200000,34440000,1
ZNF438,PARD3,10,10,1,360,31225000,34440000,1
ZNF438,PARD3,10,10,1,360,31235000,34440000,1
ZNF438,PARD3,10,10,1,360,31275000,34440000,1
ZNF438,PARD3,10,10,1,360,31295000,34440000,1
ZNF438,PARD3,10,10,1,360,31150000,34445000,1
ZNF438,PARD3,10,10,1,360,31175000,34445000,1
ZNF438,PARD3,10,10,1,360,31200000,34445000,1
ZNF438,PARD3,10,10,1,360,31215000,34445000,1
ZNF438,PARD3,10,10,1,360,31220000,34445000,1
ZNF438,PARD3,10,10,1,360,31255000,34445000,2
ZNF438,PARD3,10,10,1,360,31260000,34445000,1
ZNF438,PARD3,10,10,1,360,31280000,34445000,1
ZNF438,PARD3,10,10,1,360,31280000,34450000,1
ZNF438,PARD3,10,10,1,360,31155000,34455000,1
ZNF438,PARD3,10,10,1,360,31260000,34455000,1
ZNF438,PARD3,10,10,1,360,31265000,34455000,1
ZNF438,PARD3,10,10,1,360,31210000,34460000,1
ZNF438,PARD3,10,10,1,360,31225000,34460000,1
ZNF438,PARD3,10,10,1,360,31260000,34460000,1
ZNF438,PARD3,10,10,1,360,31280000,34460000,1
ZNF438,PARD3,10,10,1,360,31160000,34465000,1
ZNF438,PARD3,10,10,1,360,31165000,34465000,1
ZNF438,PARD3,10,10,1,360,31135000,34470000,2
ZNF438,PARD3,10,10,1,360,31155000,34470000,1
ZNF438,PARD3,10,10,1,360,31165000,34470000,1
ZNF438,PARD3,10,10,1,360,31175000,34470000,1
ZNF438,PARD3,10,10,1,360,31180000,34470000,1
ZNF438,PARD3,10,10,1,360,31200000,34470000,1
ZNF438,PARD3,10,10,1,360,31250000,34470000,2
ZNF438,PARD3,10,10,1,360,31305000,34470000,1
ZNF438,PARD3,10,10,1,360,31310000,34470000,1
ZNF438,PARD3,10,10,1,360,31165000,34475000,1
ZNF438,PARD3,10,10,1,360,31205000,34475000,1
ZNF438,PARD3,10,10,1,360,31245000,34475000,1
ZNF438,PARD3,10,10,1,360,31295000,34475000,1
ZNF438,PARD3,10,10,1,360,31315000,34475000,1
ZNF438,PARD3,10,10,1,360,31320000,34475000,1
ZNF438,PARD3,10,10,1,360,31235000,34480000,1
ZNF438,PARD3,10,10,1,360,31270000,34480000,1
ZNF438,PARD3,10,10,1,360,31310000,34480000,1
ZNF438,PARD3,10,10,1,360,31160000,34485000,1
ZNF438,PARD3,10,10,1,360,31210000,34485000,1
ZNF438,PARD3,10,10,1,360,31235000,34485000,1
ZNF438,PARD3,10,10,1,360,31280000,34485000,1
ZNF438,PARD3,10,10,1,360,31320000,34485000,1
ZNF438,PARD3,10,10,1,360,31135000,34490000,1
ZNF438,PARD3,10,10,1,360,31150000,34490000,1
ZNF438,PARD3,10,10,1,360,31170000,34490000,1
ZNF438,PARD3,10,10,1,360,31175000,34490000,1
ZNF438,PARD3,10,10,1,360,31180000,34490000,1
ZNF438,PARD3,10,10,1,360,31265000,34490000,1
ZNF438,PARD3,10,10,1,360,31290000,34490000,1
ZNF438,PARD3,10,10,1,360,31315000,34490000,1
ZNF438,PARD3,10,10,1,360,31175000,34495000,1
ZNF438,PARD3,10,10,1,360,31195000,34495000,1
ZNF438,PARD3,10,10,1,360,31220000,34495000,1
ZNF438,PARD3,10,10,1,360,31280000,34495000,1
ZNF438,PARD3,10,10,1,360,31305000,34495000,1
ZNF438,PARD3,10,10,1,360,31155000,34500000,2
ZNF438,PARD3,10,10,1,360,31170000,34500000,1
ZNF438,PARD3,10,10,1,360,31175000,34500000,1
ZNF438,PARD3,10,10,1,360,31180000,34500000,1
ZNF438,PARD3,10,10,1,360,31225000,34500000,1
ZNF438,PARD3,10,10,1,360,31270000,34500000,1
ZNF438,PARD3,10,10,1,360,31280000,34500000,1
ZNF438,PARD3,10,10,1,360,31295000,34500000,1
ZNF438,PARD3,10,10,1,360,31150000,34505000,2
ZNF438,PARD3,10,10,1,360,31195000,34505000,1
ZNF438,PARD3,10,10,1,360,31245000,34505000,1
ZNF438,PARD3,10,10,1,360,31270000,34505000,1
ZNF438,PARD3,10,10,1,360,31295000,34505000,1
ZNF438,PARD3,10,10,1,360,31145000,34510000,1
ZNF438,PARD3,10,10,1,360,31150000,34510000,1
ZNF438,PARD3,10,10,1,360,31215000,34510000,1
ZNF438,PARD3,10,10,1,360,31235000,34510000,1
ZNF438,PARD3,10,10,1,360,31250000,34510000,1
ZNF438,PARD3,10,10,1,360,31275000,34510000,1
ZNF438,PARD3,10,10,1,360,31290000,34510000,1
ZNF438,PARD3,10,10,1,360,31305000,34510000,1
ZNF438,PARD3,10,10,1,360,31140000,34515000,1
ZNF438,PARD3,10,10,1,360,31150000,34515000,1
ZNF438,PARD3,10,10,1,360,31210000,34515000,1
ZNF438,PARD3,10,10,1,360,31215000,34515000,1
ZNF438,PARD3,10,10,1,360,31260000,34515000,2
ZNF438,PARD3,10,10,1,360,31305000,34515000,1
ZNF438,PARD3,10,10,1,360,31160000,34520000,1
ZNF438,PARD3,10,10,1,360,31170000,34520000,1
ZNF438,PARD3,10,10,1,360,31195000,34520000,1
ZNF438,PARD3,10,10,1,360,31205000,34520000,1
ZNF438,PARD3,10,10,1,360,31270000,34520000,1
ZNF438,PARD3,10,10,1,360,31280000,34520000,1
ZNF438,PARD3,10,10,1,360,31140000,34525000,1
ZNF438,PARD3,10,10,1,360,31150000,34525000,1
ZNF438,PARD3,10,10,1,360,31185000,34525000,1
ZNF438,PARD3,10,10,1,360,31195000,34525000,1
ZNF438,PARD3,10,10,1,360,31235000,34525000,1
ZNF438,PARD3,10,10,1,360,31160000,34530000,1
ZNF438,PARD3,10,10,1,360,31180000,34530000,1
ZNF438,PARD3,10,10,1,360,31210000,34530000,1
ZNF438,PARD3,10,10,1,360,31225000,34530000,1
ZNF438,PARD3,10,10,1,360,31310000,34530000,1
ZNF438,PARD3,10,10,1,360,31320000,34530000,1
ZNF438,PARD3,10,10,1,360,31210000,34535000,1
ZNF438,PARD3,10,10,1,360,31225000,34535000,1
ZNF438,PARD3,10,10,1,360,31265000,34535000,1
ZNF438,PARD3,10,10,1,360,31270000,34535000,1
ZNF438,PARD3,10,10,1,360,31150000,34540000,1
ZNF438,PARD3,10,10,1,360,31190000,34540000,1
ZNF438,PARD3,10,10,1,360,31225000,34540000,1
ZNF438,PARD3,10,10,1,360,31255000,34540000,1
ZNF438,PARD3,10,10,1,360,31275000,34540000,2
ZNF438,PARD3,10,10,1,360,31175000,34545000,1
ZNF438,PARD3,10,10,1,360,31190000,34545000,1
ZNF438,PARD3,10,10,1,360,31215000,34545000,1
ZNF438,PARD3,10,10,1,360,31300000,34545000,1
ZNF438,PARD3,10,10,1,360,31135000,34550000,1
ZNF438,PARD3,10,10,1,360,31215000,34550000,1
ZNF438,PARD3,10,10,1,360,31255000,34550000,1
ZNF438,PARD3,10,10,1,360,31265000,34550000,1
ZNF438,PARD3,10,10,1,360,31295000,34550000,1
ZNF438,PARD3,10,10,1,360,31175000,34555000,1
